,unique_participant,patch_length,feedback,prior_0_context_0,prior_0_context_1,prior_0_context_2,prior_0_context_3,prior_1_context_0,prior_1_context_1,prior_1_context_2,prior_1_context_3
0,101:2020_Jan_13_1406,10 Trials,NEGLIGIBLE OUTCOME,395.7516339869902,395.19230769238465,405.7692307692051,408.33333333329415,396.42857142857144,382.2222222222668,384.28030303027276,386.53846153850003
1,102:2020_Jan_13_1613,5 Trials,CONTROL FEEDBACK,533.0392156862707,488.4751773049787,509.18803418802577,542.1052631578422,505.8823529411766,474.2187499999374,477.9166666664999,467.3076923076154
2,103:2020_Jan_13_1619,10 Trials,SUBSTANTIAL OUTCOME,449.6246246245677,427.97619047621436,488.66666666671995,514.7727272727271,451.75438596494735,484.25925925922223,456.1111111110888,432.77777777786685
3,105:2020_Jan_15_1303,10 Trials,CONTROL FEEDBACK,421.2962962962479,436.9047619048216,423.7179487180001,396.8749999999582,407.0833333332001,415.94202898543483,422.549019607902,412.22222222221677
4,106:2020_Jan_15_1345,5 Trials,SUBSTANTIAL OUTCOME,470.04504504505405,488.9880952381428,464.0151515151363,450.00000000003575,462.03703703697215,463.6574074074445,459.63541666662496,456.6091954023101
5,107:2020_Jan_15_1418,10 Trials,NEGLIGIBLE OUTCOME,387.3587570621356,383.01282051284613,391.6666666666537,386.3333333334001,390.8333333333,380.90277777783325,388.36805555554173,386.574074074139
6,108:2020_Jan_16_1128,5 Trials,CONTROL FEEDBACK,429.97835497835064,455.83333333331666,441.6666666667609,450.00000000005,431.2500000000555,432.5000000000001,421.9696969697272,442.39130434773915
7,109:2020_Jan_16_1130,10 Trials,SUBSTANTIAL OUTCOME,423.06763285022475,437.3809523810287,432.2580645161291,436.25,398.3333333333,423.61111111116674,405.8712121211818,395.3947368420789
8,10:2019_Apr_29_1730,5 Trials,SUBSTANTIAL OUTCOME,470.61403508777613,431.54761904760727,442.5925925926,451.1111111111667,431.91056910568295,428.12500000007515,415.47619047617144,478.6324786323846
9,110:2020_Jan_16_1756,5 Trials,NEGLIGIBLE OUTCOME,527.3026315789209,527.8273809523928,518.2971014492391,536.4942528735519,527.5000000000251,531.5315315315405,524.9999999999707,525.7575757576666
10,111:2020_Jan_19_1506,10 Trials,CONTROL FEEDBACK,486.94690265485843,444.34523809524995,468.33333333334275,478.9473684208947,488.59649122794735,465.6249999999688,469.14414414410805,454.8913043478044
11,112:2020_Jan_20_1023,5 Trials,SUBSTANTIAL OUTCOME,487.6937984495931,476.72955974849043,486.17424242415905,468.40277777779164,472.64957264961544,467.94871794861535,476.3888888887999,446.32352941185303
12,113:2020_Jan_20_1046,10 Trials,NEGLIGIBLE OUTCOME,400.2252252251713,387.50000000003854,409.9358974358462,401.28205128211533,401.893939394,402.24358974369227,385.60606060604545,402.777777777772
13,114:2020_Jan_20_1119,5 Trials,CONTROL FEEDBACK,409.61538461534616,415.3508771929999,404.45736434106965,400.9615384615384,420.6140350876843,401.12612612610815,410.4166666667188,411.25000000005
14,114:2020_Jan_21_1253,5 Trials,CONTROL FEEDBACK,395.0803212851446,393.55345911952827,381.3405797101739,379.1666666666539,400.0,398.0769230769488,407.8571428571142,392.1428571429143
15,115:2020_Jan_20_1209,10 Trials,SUBSTANTIAL OUTCOME,450.36873156337174,441.6666666665999,466.9354838709354,491.99999999996,459.12698412709517,441.3333333332799,437.65432098768537,434.25925925922223
16,116:2020_Jan_20_1254,5 Trials,NEGLIGIBLE OUTCOME,408.01687763711396,411.5151515151454,406.5040650406829,411.60714285710714,416.452991452923,407.4561403509474,407.2222222222666,413.97849462367753
17,117:2020_Jan_21_1215,10 Trials,CONTROL FEEDBACK,483.3333333333485,472.3214285713928,463.27160493822225,446.2499999999501,472.2222222222858,443.05555555549995,449.8015873015714,433.457711442776
18,118:2020_Jan_21_1345,5 Trials,SUBSTANTIAL OUTCOME,497.4099099099189,502.8273809523929,484.3537414965715,486.1111111110371,486.6228070176053,485.9649122807105,487.73148148144446,480.1075268817097
19,119:2020_Jan_21_1555,10 Trials,NEGLIGIBLE OUTCOME,402.70270270269367,408.3333333333333,410.41666666662496,414.5061728394444,383.7301587301429,394.7916666666665,394.77124183017656,380.19125683063936
20,11:2019_Jun_05_1432,10 Trials,NEGLIGIBLE OUTCOME,393.4837092732029,393.12500000002495,394.01041666665634,381.862745098,382.40740740744445,397.7564102563077,395.09803921576486,385.208333333325
21,120:2020_Jan_21_1628,5 Trials,CONTROL FEEDBACK,480.33333333329347,453.1446540880001,453.90625000003126,429.41176470582354,469.5945945945946,480.4761904761429,455.65476190482156,426.2500000000499
22,121:2020_Jan_22_1842,10 Trials,SUBSTANTIAL OUTCOME,452.94486215542094,465.5092592593056,470.5729166667188,455.68181818186366,430.83333333334997,472.9166666667083,446.01449275360875,436.1111111111666
23,122:2020_Mar_03_0933,5 Trials,NEGLIGIBLE OUTCOME,446.624472573848,439.0350877193156,447.86821705425587,454.51388888883326,424.3421052632633,432.8828828828919,437.4999999999722,417.8571428570477
24,123:2020_Mar_03_1412,10 Trials,CONTROL FEEDBACK,454.5871559632661,460.80246913581476,473.6111111111668,456.159420289826,439.0151515152274,435.83333333333337,445.64393939386355,415.8805031445849
25,124:2020_Mar_09_1422,5 Trials,SUBSTANTIAL OUTCOME,437.058823529447,419.32624113476584,413.67521367515377,387.8787878787273,452.4122807017369,419.14414414413517,399.4252873563794,388.6666666666401
26,125:2020_Mar_11_1712,10 Trials,NEGLIGIBLE OUTCOME,457.34567901235556,455.050505050424,444.1666666667334,450.7936507937143,440.07936507942856,442.6282051281153,440.5405405405947,432.6388888889444
27,126:2020_Mar_11_1851,5 Trials,CONTROL FEEDBACK,525.937500000025,521.141975308648,504.16666666669556,533.8888888888332,526.2195121951463,524.3589743589487,512.3809523809715,515.0
28,127:2020_Mar_11_1902,10 Trials,SUBSTANTIAL OUTCOME,498.47756410253845,489.81481481481484,496.87500000004184,507.33333333344024,507.89473684210526,489.23611111108335,484.7484276729433,473.039215686196
29,128:2020_Mar_12_1124,5 Trials,NEGLIGIBLE OUTCOME,428.28947368417107,447.45762711859345,426.21527777779175,401.7543859648421,421.5277777778056,428.18627450976476,417.70833333337504,411.11111111108335
30,129:2020_Mar_12_1142,10 Trials,CONTROL FEEDBACK,516.504854368932,528.4482758621036,519.4444444445238,540.5303030302272,509.9206349207144,512.037037037,506.91056910578055,508.91472868216283
31,12:2019_Jun_06_1113,5 Trials,CONTROL FEEDBACK,431.17283950614825,412.96296296292593,429.7872340424893,430.55555555555554,421.9512195121464,410.897435897436,422.97979797978786,417.7350427350257
32,130:2020_Mar_12_1236,5 Trials,SUBSTANTIAL OUTCOME,509.07172995781013,507.89473684208764,509.429824561421,516.6666666666333,518.7500000000499,506.42857142857156,523.1770833333126,495.3431372548822
33,131:2020_May_25_1651,10 Trials,NEGLIGIBLE OUTCOME,391.22137404580906,408.3333333333,424.9999999999677,431.11111111113325,360.7843137254706,367.3333333333601,394.19191919184846,363.2352941176471
34,132:2020_May_25_1653,5 Trials,CONTROL FEEDBACK,396.3855421686988,396.9827586206725,410.18518518511104,393.253968254,371.52777777777777,382.1428571428284,383.8541666666875,383.33333333334997
35,133:2020_May_25_1839,10 Trials,SUBSTANTIAL OUTCOME,424.81481481485184,449.3243243243784,448.09523809531436,441.6666666667222,436.764705882353,421.52777777775003,423.0158730158809,414.06250000000006
36,134:2020_Jun_25_1128,5 Trials,NEGLIGIBLE OUTCOME,434.5505617977641,413.09523809523216,426.15740740741666,425.75757575754545,407.5980392157058,420.9595959595151,408.73015873014293,399.2424242423183
37,135:2020_Jun_25_1429,10 Trials,CONTROL FEEDBACK,499.92937853108464,497.0000000000801,487.34567901237045,485.8974358974231,480.30303030309096,480.55555555545817,474.6453900709787,467.22222222218676
38,136:2020_Jun_25_1430,5 Trials,SUBSTANTIAL OUTCOME,474.6753246752727,475.9259259259816,476.5350877192895,485.7638888887916,468.91891891894596,457.3809523810001,463.5057471264138,456.4393939394546
39,137:2020_Jun_25_1452,10 Trials,NEGLIGIBLE OUTCOME,411.6120218579425,431.18279569893554,423.03921568632353,454.86111111108335,385.5263157895789,377.66666666668004,402.3333333332399,410.3174603175713
40,138:2020_Jun_29_1351,5 Trials,CONTROL FEEDBACK,393.0921052631579,395.69892473116124,405.5555555555237,407.73809523803567,390.570175438658,377.63157894736844,392.7083333333437,396.1309523809644
41,139:2020_Jul_01_1054,10 Trials,SUBSTANTIAL OUTCOME,436.95928753181676,428.1250000000626,440.32258064512905,460.18518518511115,447.08333333334997,428.4722222221667,422.86821705423256,427.5862068965518
42,13:2019_Jun_06_1155,10 Trials,SUBSTANTIAL OUTCOME,496.6216216216396,495.0520833333751,504.1666666666364,492.1052631579474,501.38888888899993,478.5256410256539,477.6315789473421,472.10884353740835
43,140:2020_Jul_05_1637,5 Trials,NEGLIGIBLE OUTCOME,545.2702702702433,536.2179487179039,532.7898550724783,543.0555555554165,533.5365853658049,536.3425925926668,515.151515151515,510.3174603174287
44,143:2020_Jul_19_1554,10 Trials,NEGLIGIBLE OUTCOME,505.23598820062824,533.3333333333848,501.23456790133343,495.45454545459086,488.59649122805257,511.00000000000006,502.0833333332955,472.12643678160345
45,144:2020_Jul_19_1601,5 Trials,SUBSTANTIAL OUTCOME,504.90867579906853,498.9795918367551,497.00854700853847,495.5128205128076,505.76923076917956,497.29729729724323,484.52380952385727,478.8095238094858
46,146:2020_Jul_23_1516,5 Trials,SUBSTANTIAL OUTCOME,454.1176470587765,419.8717948718461,455.11363636363626,419.6969696968636,454.60526315789474,418.0555555555833,420.8333333333572,419.33333333344
47,147:2020_Aug_09_1343,10 Trials,NEGLIGIBLE OUTCOME,459.7517730496312,467.7083333333437,473.88888888893325,468.5606060605909,439.47368421047366,445.53571428575,455.8943089430488,437.0370370369721
48,148:2020_Aug_09_1353,5 Trials,CONTROL FEEDBACK,473.7612612612434,459.1807909604239,467.77777777777777,488.2716049382221,446.84684684678376,427.5462962963333,459.28571428565715,423.9583333333439
49,149:2020_Aug_10_1834,10 Trials,SUBSTANTIAL OUTCOME,448.73737373733354,476.2254901960883,472.7777777777667,483.3333333333,457.89473684210526,454.3478260870001,457.42753623180437,451.6025641026154
50,14:2019_Jun_06_1157,5 Trials,NEGLIGIBLE OUTCOME,430.2083333334,438.05031446539635,427.1317829457907,449.66666666671995,414.374999999975,441.8981481481945,420.4545454545151,398.80952380957143
51,150:2020_Aug_11_1534,5 Trials,NEGLIGIBLE OUTCOME,447.3684210526579,463.8392857143216,440.57017543855255,449.6666666666401,443.5185185185001,445.72072072075673,458.07291666662496,437.66666666667993
52,151:2020_Aug_13_1411,10 Trials,CONTROL FEEDBACK,416.4698162729842,408.80952380954295,431.89655172413785,414.8148148148333,431.6666666666,434.61538461550003,416.66666666665805,426.4492753623043
53,152:2020_Aug_19_1350,5 Trials,SUBSTANTIAL OUTCOME,477.77777777778203,470.524691358074,492.9347826086738,488.6904761904642,490.5038759689534,459.6846846846757,475.75757575766676,466.92708333340636
54,153:2020_Aug_30_1340,10 Trials,NEGLIGIBLE OUTCOME,423.1060606060455,414.8148148147036,408.8888888888667,407.84313725488244,402.19298245600004,422.4358974358077,404.05982905976913,374.30555555552775
55,154:2020_Sep_10_1752,5 Trials,CONTROL FEEDBACK,463.645833333325,450.4716981131887,459.4771241829803,448.8636363636364,445.72649572656405,446.6666666666286,446.66666666669994,435.1190476191071
56,15:2019_Jun_06_1354,10 Trials,CONTROL FEEDBACK,410.2124183006666,401.5151515151818,426.3888888888667,434.8484848484546,401.9841269841904,405.3333333333601,390.6028368794468,381.13207547166047
57,160:2021_Apr_22_1158,5 Trials,CONTROL FEEDBACK,425.9009009008108,425.1515151515273,449.20634920630954,451.92307692307685,415.38461538456403,421.6666666666571,417.1875000000313,429.4270833332812
58,161:2021_Apr_22_1222,10 Trials,SUBSTANTIAL OUTCOME,443.4848484848545,429.0123456790371,438.09523809528577,426.04166666666674,399.5833333334,411.60714285710714,393.3333333334001,398.4042553191488
59,162:2021_Apr_22_1400,5 Trials,NEGLIGIBLE OUTCOME,364.28571428572604,356.6137566137777,349.43181818177266,353.40909090909093,348.14814814813883,345.51282051289746,345.8333333333,345.83333333326925
60,163:2021_May_23_1158,10 Trials,CONTROL FEEDBACK,505.39215686275736,519.2708333333125,508.6309523809286,528.0701754386315,530.263157894737,505.79710144926077,497.15447154473156,533.5714285714571
61,164:2021_Jun_10_1359,5 Trials,CONTROL FEEDBACK,463.70370370372217,478.897849462387,455.7692307692308,459.9999999999999,452.08333333330563,429.1666666666563,450.99999999996,400.462962963
62,166:2021_Jun_15_1217,5 Trials,NEGLIGIBLE OUTCOME,428.22222222219995,420.5555555556,437.58865248231905,435.5769230769617,437.6126126126758,425.8547008547436,408.57142857145726,390.4166666667
63,167:2021_Jul_04_1541,10 Trials,CONTROL FEEDBACK,463.2629107981549,468.3823529412059,497.9166666666563,498.75000000005014,457.91666666665003,489.3678160920691,472.8070175438685,458.07291666675
64,168:2021_Jul_11_1409,5 Trials,SUBSTANTIAL OUTCOME,483.8827838827583,475.314465408849,482.9457364340929,493.93939393940906,485.04273504279496,474.2647058823234,482.2222222222666,461.1111111110417
65,169:2021_Jul_14_0923,10 Trials,NEGLIGIBLE OUTCOME,507.9656862744853,514.8989898989695,484.9358974359615,513.157894736842,488.3333333333,495.48611111125024,484.408602150516,477.6515151515001
66,16:2019_Jun_06_1355,5 Trials,SUBSTANTIAL OUTCOME,428.43749999998755,430.45454545450906,423.3796296295834,417.2839506172963,456.9444444445278,414.5238095237715,409.90990990986484,434.0277777777084
67,170:2021_Jul_19_1150,5 Trials,CONTROL FEEDBACK,519.7649572649616,510.7758620689484,532.291666666725,519.3333333334002,508.55855855862154,485.879629629611,467.49999999996663,491.3690476190715
68,171:2021_Jul_19_1556,10 Trials,SUBSTANTIAL OUTCOME,433.75299760191376,461.3636363635758,477.68817204299995,491.6666666666316,460.526315789579,462.33333333332007,438.1578947367367,450.2604166666562
69,173:2021_Jul_27_1200,10 Trials,CONTROL FEEDBACK,558.0033003300199,568.1034482758621,522.9885057471379,541.6666666666841,535.7142857142857,520.0000000000999,524.8188405797173,506.73076923084614
70,174:2021_Jul_27_1503,5 Trials,SUBSTANTIAL OUTCOME,490.4069767442208,489.47368421052636,505.6201550387907,473.9583333333333,478.6036036035132,487.73148148155565,459.7222222222667,454.28571428577146
71,175:2021_Jul_28_1816,10 Trials,NEGLIGIBLE OUTCOME,542.7002583979305,520.714285714257,548.3333333333333,507.29166666668755,535.294117647,514.2361111111251,521.3541666666249,555.4924242423865
72,176:2021_Jul_29_1219,5 Trials,CONTROL FEEDBACK,420.7291666667,428.5310734463559,423.3695652173478,413.0952380952381,388.6752136752565,401.6203703703334,392.44791666668755,404.46428571432136
73,177:2021_Jul_29_1222,10 Trials,SUBSTANTIAL OUTCOME,414.0547263681865,418.9189189188648,449.7126436782069,446.24999999990007,394.04761904771425,420.98765432092597,407.870370370361,385.0574712643449
74,178:2021_Jul_29_1644,5 Trials,NEGLIGIBLE OUTCOME,457.067510548519,449.0740740740556,453.6821705426513,441.39784946229037,450.2032520324634,466.6666666666667,461.6161616162728,438.73873873872986
75,179:2021_Aug_01_1220,10 Trials,CONTROL FEEDBACK,423.98809523811417,418.18181818187884,443.80952380948565,432.2916666666875,419.047619047619,390.6250000000416,386.2745098039412,361.3636363636363
76,17:2019_Jun_06_1448,10 Trials,NEGLIGIBLE OUTCOME,510.3233830846118,475.5208333333437,502.34375,521.7592592592778,485.00000000005,493.1547619047142,503.47222222225,509.8958333333124
77,180:2021_Aug_01_1234,5 Trials,CONTROL FEEDBACK,470.2702702703107,482.81249999996874,467.7927927927026,484.9206349206667,455.7870370369999,463.7931034483447,438.0,432.2916666666875
78,181:2021_Aug_05_1158,10 Trials,SUBSTANTIAL OUTCOME,457.8051643192535,464.06250000003126,474.2187500000626,465.7894736841579,465.5303030303636,470.48611111112496,446.71052631576316,429.7619047619524
79,182:2021_Aug_24_1620,5 Trials,NEGLIGIBLE OUTCOME,364.06249999997493,360.5769230769232,337.4074074074666,379.4871794871538,335.68376068376926,344.9561403509211,357.81250000006236,338.2478632478205
80,183:2021_Aug_25_1331,10 Trials,CONTROL FEEDBACK,362.4999999999782,361.34259259263894,357.99999999992,360.4166666666,338.3333333333,335.00000000004,337.7314814815834,335.8695652174348
81,184:2021_Aug_25_1751,5 Trials,SUBSTANTIAL OUTCOME,312.5527426160126,303.5256410256539,296.5579710144347,305.37634408603236,302.4390243902683,282.4561403509473,296.9047619046857,300.62499999999994
82,185:2021_Aug_26_1037,10 Trials,NEGLIGIBLE OUTCOME,445.5845771144924,449.5614035087369,428.8888888888666,436.24999999995,430.5555555556667,427.8985507246087,428.20512820515376,437.87878787878793
83,187:2021_Aug_26_1524,10 Trials,CONTROL FEEDBACK,493.3583959899999,507.4324324324053,510.0574712643793,525.9803921568235,484.58333333334997,480.3333333333199,465.57017543860525,457.34126984126186
84,188:2021_Aug_26_1533,5 Trials,CONTROL FEEDBACK,446.6008771929475,428.38983050845764,450.8503401360817,455.5555555555416,444.4444444445001,425.7352941176764,419.4444444443939,429.8076923077307
85,18:2019_Jun_10_1418,5 Trials,CONTROL FEEDBACK,382.46753246750654,383.62573099415783,397.6190476190238,405.2469135802592,382.6923076922051,385.4166666666945,383.06451612896774,377.68817204299995
86,190:2021_Aug_31_1035,5 Trials,NEGLIGIBLE OUTCOME,507.1581196581154,499.99999999999994,501.51515151513644,497.75641025642295,511.9658119657949,503.8095238094572,486.1979166666874,469.89247311829024
87,191:2021_Aug_31_1737,10 Trials,CONTROL FEEDBACK,406.203007518752,401.61290322583886,434.72222222216664,428.6458333335,381.9444444445,378.84615384619235,388.4615384615128,356.3218390804483
88,192:2021_Aug_31_1736,5 Trials,CONTROL FEEDBACK,451.3888888889046,442.3976608187545,435.0775193798606,458.97435897430756,432.05128205128204,446.71052631576316,439.2473118279678,422.5225225224324
89,193:2021_Oct_19_1257,10 Trials,SUBSTANTIAL OUTCOME,414.53634085209785,411.02150537641944,414.84375000003126,414.0350877192632,417.06349206338086,396.13095238100004,413.28828828818905,390.7986111111251
90,194:2021_Oct_21_1020,5 Trials,NEGLIGIBLE OUTCOME,389.5021645021039,394.29012345679627,401.26811594204344,416.6666666666924,388.06306306302696,393.74999999997215,389.8437500000312,371.71717171721207
91,195:2022_Mar_15_1210,10 Trials,CONTROL FEEDBACK,500.84635416667186,507.29166666670835,496.23655913977416,490.90909090909093,461.40350877189474,470.83333333341665,461.9047619047142,428.0864197531481
92,196:2022_Mar_15_1240,5 Trials,SUBSTANTIAL OUTCOME,451.2061403508553,444.39102564101927,452.55102040824494,450.0000000000436,436.1111111111026,428.7280701755263,440.1515151515457,427.1604938271481
93,197:2022_Mar_15_1618,10 Trials,NEGLIGIBLE OUTCOME,422.36842105261667,442.528735632276,449.47916666675,441.28787878790905,408.3333333334,413.7931034481722,439.1891891892163,402.08333333338896
94,198:2022_Mar_15_1811,5 Trials,CONTROL FEEDBACK,416.1458333333374,423.5119047618571,418.4397163121064,429.7101449275652,417.56756756751344,405.34188034184604,424.73958333340636,419.5238095238858
95,199:2022_Mar_21_1026,10 Trials,SUBSTANTIAL OUTCOME,441.52542372879674,436.90476190464284,442.6282051281538,442.33333333348014,441.2698412699524,433.6805555554583,438.8297872339788,423.52941176468624
96,19:2019_Jun_12_1508,10 Trials,SUBSTANTIAL OUTCOME,450.18796992485704,454.7222222222666,464.63963963967564,471.96969696977266,447.0833333334,422.82608695656523,426.5000000000401,438.88888888896304
97,1:2019_Apr_11_1321,10 Trials,SUBSTANTIAL OUTCOME,567.6086956522086,580.7971014492608,547.8260869564782,603.448275862138,546.66666666675,559.9206349206191,550.8169934640197,561.4406779661355
98,200:2022_Mar_22_1619,5 Trials,NEGLIGIBLE OUTCOME,415.1709401709615,409.9726775956558,401.068376068359,427.94117647052946,391.92708333331257,384.76190476191437,386.5942028984783,409.80392156864707
99,201:2022_Mar_22_1651,10 Trials,CONTROL FEEDBACK,408.94607843135304,399.49494949493953,400.9259259258889,397.61904761899996,400.3787878788182,411.5079365079523,404.39814814819454,395.5882352941176
100,202:2022_Mar_24_1805,5 Trials,SUBSTANTIAL OUTCOME,455.4901960784118,466.0493827160927,474.29078014185103,441.97530864192584,474.5726495727179,481.5789473684473,472.47474747469687,455.98958333340636
101,203:2022_Mar_28_1016,10 Trials,NEGLIGIBLE OUTCOME,447.7729885057759,436.45833333329165,469.09722222224997,457.33333333336,438.88888888895224,476.0416666667084,435.1063829787659,436.77777777781324
102,204:2022_Mar_29_1144,5 Trials,CONTROL FEEDBACK,382.8313253012048,397.4462365591613,392.68292682919497,377.08333333334997,385.6481481481667,398.23232323230303,387.5000000000769,389.5833333333333
103,205:2022_Mar_29_1209,10 Trials,SUBSTANTIAL OUTCOME,482.8571428571285,470.5882352941177,473.88888888896685,502.31481481483326,449.99999999995,456.5217391303477,471.041666666675,470.63492063485717
104,206:2022_Mar_29_1238,5 Trials,NEGLIGIBLE OUTCOME,437.103174603131,434.06432748538606,450.2032520325365,438.0434782608696,441.6666666666758,420.8333333333889,417.77777777769995,425.0
105,207:2022_Apr_04_1010,10 Trials,CONTROL FEEDBACK,459.00297619048206,455.35714285721446,443.6781609195516,463.74999999989996,464.68253968261905,442.33333333331996,446.969696969659,421.8253968253571
106,208:2022_Apr_04_1803,5 Trials,SUBSTANTIAL OUTCOME,433.13953488368605,437.1693121692858,444.5075757575454,424.0740740741111,447.7011494252758,438.51351351343243,423.2758620689656,405.72916666681243
107,209:2022_Apr_05_1609,10 Trials,NEGLIGIBLE OUTCOME,480.6074766354954,513.0434782609129,504.6568627451178,486.25000000014995,504.92424242413637,498.76543209866645,480.1587301587143,489.03508771923686
108,20:2019_Jun_12_1553,5 Trials,NEGLIGIBLE OUTCOME,392.2077922077792,393.8888888889001,396.79487179489746,388.7096774193549,403.5087719298158,385.0427350427436,383.10185185186106,373.0555555555666
